,chr,start,end,altAF,quality,reads
1738,1,40533320,40533321,1.0,8020.7998046875,173
1739,1,40533326,40533327,1.0,7846.7998046875,175
1740,1,40533347,40533348,1.0,7582.7998046875,176
1741,1,40536074,40536075,1.0,4567.7001953125,112
1742,1,40705726,40705727,0.5540540540540541,2091.800048828125,148
1743,1,40717144,40717145,0.42857142857142855,1949.800048828125,175
1744,1,40737516,40737517,1.0,2183.800048828125,65
1745,1,40777800,40777801,0.5,1418.800048828125,112
1746,1,40840353,40840354,1.0,4619.7998046875,146
1747,1,40859213,40859215,0.8387096774193549,373.70001220703125,31
1748,1,40879808,40879809,1.0,3466.800048828125,108
1749,1,40879952,40879953,0.5,974.7999877929688,76
1750,1,40881041,40881042,1.0,6023.7998046875,188
1751,1,40923019,40923020,0.4431137724550898,1811.800048828125,167
1752,1,40928145,40928146,0.5474452554744526,2169.800048828125,137
1753,1,40945022,40945023,0.4621212121212121,1589.800048828125,132
1754,1,40955156,40955157,0.4609375,1449.800048828125,128
1755,1,40960619,40960620,0.6,1574.800048828125,100
1756,1,40980731,40980732,0.40487804878048783,2219.800048828125,205
1757,1,41012847,41012848,0.4573170731707317,2202.800048828125,164
1758,1,41101572,41101573,1.0,5040.7998046875,164
1759,1,41107360,41107361,1.0,2550.800048828125,77
1760,1,41107612,41107613,0.6867469879518072,1578.800048828125,83
1761,1,41113490,41113491,1.0,4259.7001953125,116
1762,1,41204569,41204570,0.49044585987261147,1894.800048828125,157
1763,1,41284366,41284367,1.0,619.7999877929688,22
1764,1,41285087,41285088,1.0,5137.7998046875,161
1765,1,41298652,41298653,0.5526315789473685,1612.800048828125,114
1766,1,41327281,41327282,0.5,121.80000305175781,14
1767,1,41540853,41540854,1.0,3236.800048828125,71
1768,1,41540861,41540862,1.0,3369.800048828125,78
1769,1,41828037,41828038,0.20512820512820512,23.799999237060547,39
1770,1,41848296,41848297,1.0,997.7999877929688,37
1771,1,41950312,41950313,0.38164251207729466,1789.800048828125,207
1772,1,41976328,41976329,1.0,2155.800048828125,65
1773,1,41978566,41978567,1.0,4138.7998046875,131
1774,1,41978825,41978826,1.0,7339.7998046875,238
1775,1,41979156,41979157,0.4734042553191489,2357.800048828125,188
1776,1,42003021,42003022,0.4727272727272727,753.7999877929688,55
1777,1,42022792,42022793,1.0,4333.7998046875,137
1778,1,42022875,42022876,0.5,1004.7999877929688,70
1779,1,42046613,42046614,0.4778761061946903,2893.800048828125,226
1780,1,42046812,42046813,1.0,9863.7998046875,307
1781,1,42048745,42048746,0.9888888888888889,6000.7998046875,180
1782,1,42049032,42049033,1.0,8035.7998046875,253
1783,1,42049134,42049135,0.40217391304347827,1942.800048828125,184
1784,1,42049140,42049141,1.0,7025.7998046875,182
1785,1,42094498,42094499,0.4728682170542636,1546.800048828125,129
1786,1,42629040,42629041,1.0,2726.800048828125,71
1787,1,42630364,42630365,1.0,6714.7998046875,218
1788,1,42647568,42647571,0.13157894736842105,112.69999694824219,76
1789,1,42657196,42657197,0.5171232876712328,4065.800048828125,292
1790,1,42693597,42693598,1.0,4820.7998046875,163
1791,1,42745975,42745976,1.0,3102.800048828125,99
1792,1,42846786,42846787,1.0,938.7999877929688,33
1793,1,42880516,42880517,1.0,8411.7998046875,263
1794,1,42898843,42898844,1.0,3703.800048828125,113
1795,1,42901082,42901083,0.43243243243243246,800.7999877929688,74
1796,1,42915753,42915754,0.5476190476190477,1847.800048828125,126
1797,1,42939021,42939022,0.5686274509803921,784.7999877929688,51
1798,1,42962800,42962801,0.49696969696969695,2140.800048828125,165
1799,1,43002199,43002202,0.11486486486486487,137.6999969482422,148
1800,1,43006953,43006954,0.5163398692810458,1931.800048828125,153
1801,1,43006992,43006993,0.4945652173913043,2201.800048828125,184
1802,1,43021810,43021811,0.5043478260869565,1684.800048828125,115
1803,1,43124859,43124860,0.47096774193548385,1861.800048828125,155
1804,1,43212431,43212432,1.0,7633.7998046875,233
1805,1,43213499,43213500,0.504,1666.800048828125,125
1806,1,43228189,43228190,0.9642857142857143,1940.800048828125,56
1807,1,43296173,43296174,0.4146341463414634,1772.800048828125,164
1808,1,43296195,43296196,0.4090909090909091,1614.800048828125,154
1809,1,43300663,43300664,1.0,1767.800048828125,54
1810,1,43610910,43610911,0.5833333333333334,1119.800048828125,84
1811,1,43611005,43611006,0.6333333333333333,1037.800048828125,60
1812,1,43613786,43613787,0.5242718446601942,1453.800048828125,103
1813,1,43618596,43618597,0.5267857142857143,3217.800048828125,224
1814,1,43632536,43632537,0.47244094488188976,1561.800048828125,127
1815,1,43632815,43632817,0.4962962962962963,2562.699951171875,135
1816,1,43636484,43636485,0.42424242424242425,655.7999877929688,66
1817,1,43637549,43637550,0.5078534031413613,2750.800048828125,191
1818,1,43637932,43637933,0.5235294117647059,2658.800048828125,170
1819,1,43638410,43638411,0.43,998.7999877929688,100
1820,1,43638457,43638458,0.41911764705882354,1341.800048828125,136
1821,1,43652369,43652370,1.0,2640.800048828125,84
1822,1,43663376,43663377,1.0,3561.800048828125,116
1823,1,43672636,43672637,1.0,4295.7998046875,123
1824,1,43675467,43675468,1.0,6392.7998046875,197
1825,1,43699935,43699936,1.0,2690.800048828125,82
1826,1,43700140,43700141,1.0,5571.7998046875,166
1827,1,43771016,43771018,0.44370860927152317,1900.699951171875,151
1828,1,43774495,43774496,0.5175438596491229,1606.800048828125,114
1829,1,43777852,43777853,1.0,4111.7998046875,115
1830,1,43779564,43779565,0.5580357142857143,3219.800048828125,224
1831,1,43782846,43782847,0.45871559633027525,1318.800048828125,109
1832,1,43784956,43784957,0.4689655172413793,1713.800048828125,145
1833,1,43812075,43812076,0.550561797752809,1330.800048828125,89
1834,1,43825644,43825645,0.50920245398773,2287.800048828125,163
1835,1,43826312,43826313,0.4491525423728814,1568.800048828125,118
1836,1,43869235,43869236,0.54,1649.800048828125,100
1837,1,43886494,43886495,0.46153846153846156,2822.800048828125,221
1838,1,43888602,43888603,0.38144329896907214,984.7999877929688,97
1839,1,43890538,43890539,0.44285714285714284,1461.800048828125,140
1840,1,43892189,43892190,0.539568345323741,2044.800048828125,139
1841,1,43897496,43897497,0.5544041450777202,2830.800048828125,193
1842,1,43901011,43901012,0.4811320754716981,1322.800048828125,106
1843,1,43903589,43903590,0.39603960396039606,957.7999877929688,101
1844,1,43906896,43906897,0.5057471264367817,2330.800048828125,174
1845,1,43907015,43907016,0.4720812182741117,2361.800048828125,197
1846,1,43909265,43909266,0.46540880503144655,2155.800048828125,159
1847,1,43912590,43912591,0.41379310344827586,841.7999877929688,87
1848,1,43916642,43916643,0.44696969696969696,1524.800048828125,132
1849,1,43917409,43917410,0.5714285714285714,2273.800048828125,147
1850,1,43917637,43917638,0.41081081081081083,1832.800048828125,185
1851,1,43919081,43919082,0.44954128440366975,1079.800048828125,109
1852,1,43919248,43919249,0.3125,16.899999618530273,16
1853,1,43919252,43919253,0.3333333333333333,19.799999237060547,15
1854,1,43919413,43919414,0.4375,147.8000030517578,16
1855,1,44035472,44035473,0.3950617283950617,822.7999877929688,81
1856,1,44057233,44057234,0.39622641509433965,988.7999877929688,106
1857,1,44070691,44070692,0.5283018867924528,1569.800048828125,106
1858,1,44071221,44071222,0.4688995215311005,2694.800048828125,209
1859,1,44079411,44079412,0.5490196078431373,1328.800048828125,102
1860,1,44083110,44083111,0.5028571428571429,2269.800048828125,175
1861,1,44083507,44083508,0.4926829268292683,3819.800048828125,205
1862,1,44083519,44083520,0.46634615384615385,3687.800048828125,208
1863,1,44084739,44084740,0.4642857142857143,1706.800048828125,140
1864,1,44086080,44086081,0.5806451612903226,1677.800048828125,93
1865,1,44086831,44086832,0.4868421052631579,2818.800048828125,228
1866,1,44136227,44136229,0.7272727272727273,68.80000305175781,11
1867,1,44137257,44137258,0.5136612021857924,2548.699951171875,183
1868,1,44237701,44237703,0.6428571428571429,1008.7000122070312,112
1869,1,44290530,44290531,0.46621621621621623,1871.800048828125,148
1870,1,44386615,44386616,0.4214876033057851,1202.800048828125,121
1871,1,44387228,44387229,0.46502057613168724,2898.800048828125,243
1872,1,44395786,44395787,0.5951417004048583,3817.800048828125,247
1873,1,44401384,44401385,0.4576271186440678,2132.800048828125,177
1874,1,44415415,44415416,0.4232209737827715,2851.800048828125,267
1875,1,44426025,44426026,0.47435897435897434,2045.800048828125,156
1876,1,44426948,44426949,0.6075949367088608,1139.800048828125,79
1877,1,44432500,44432501,0.5575757575757576,2712.800048828125,165
1878,1,44442521,44442522,0.521978021978022,2625.800048828125,182
1879,1,44457305,44457306,0.5072463768115942,824.7999877929688,69
1880,1,44457739,44457740,1.0,7149.7001953125,188
1881,1,44460857,44460858,0.5367965367965368,2938.800048828125,231
1882,1,44463170,44463171,0.5,686.7999877929688,52
1883,1,44466606,44466607,0.5654008438818565,3165.800048828125,237
1884,1,44468235,44468236,0.49783549783549785,3037.800048828125,231
1885,1,44595113,44595114,1.0,7883.7998046875,229
1886,1,44595410,44595411,1.0,8591.7998046875,240
1887,1,44595426,44595427,1.0,8686.7998046875,244
1888,1,44604753,44604754,0.4498714652956298,4247.7998046875,389
1889,1,44788398,44788399,1.0,1069.800048828125,32
1890,1,44877741,44877742,0.5060240963855421,1085.800048828125,83
1891,1,45169711,45169713,0.21739130434782608,115.69999694824219,69
1892,1,45189762,45189763,0.6020408163265306,1624.800048828125,98
1893,1,45247907,45247908,0.5294117647058824,128.6999969482422,17
1894,1,45271909,45271910,0.10344827586206896,10.199999809265137,29
1895,1,45292926,45292927,0.5357142857142857,3694.800048828125,252
1896,1,45362992,45362993,0.6153846153846154,1480.800048828125,91
1897,1,45473316,45473317,0.3384615384615385,664.7999877929688,65
1898,1,45474008,45474009,0.4489795918367347,2063.800048828125,196
1899,1,45476663,45476664,0.5238095238095238,218.8000030517578,21
1900,1,45479772,45479773,0.30851063829787234,708.7999877929688,94
1901,1,45486272,45486273,0.41605839416058393,1466.800048828125,137
1902,1,45504720,45504721,0.5277777777777778,1953.800048828125,144
1903,1,45796269,45796270,1.0,5603.7998046875,174
1904,1,45798555,45798556,0.9943502824858758,5893.7001953125,177
1905,1,45965307,45965308,0.42857142857142855,1061.800048828125,91
1906,1,45973928,45973929,0.5257142857142857,2499.800048828125,175
1907,1,45981512,45981513,0.4583333333333333,1209.800048828125,96
1908,1,46073489,46073490,0.5648148148148148,3422.800048828125,216
1909,1,46078854,46078855,0.4772727272727273,1485.800048828125,132
1910,1,46078884,46078885,0.4888888888888889,1822.800048828125,135
1911,1,46080947,46080948,0.4690265486725664,1523.800048828125,113
1912,1,46081960,46081961,0.6082474226804123,1638.800048828125,97
1913,1,46086077,46086078,0.37735849056603776,1401.800048828125,159
1914,1,46086913,46086914,0.3684210526315789,1179.800048828125,114
1915,1,46087577,46087578,0.5235602094240838,2422.800048828125,191
1916,1,46087879,46087880,0.5511811023622047,1993.800048828125,127
1917,1,46089225,46089226,0.5642857142857143,2256.800048828125,140
1918,1,46094027,46094028,0.4873417721518987,1903.800048828125,158
1919,1,46095272,46095273,0.512396694214876,1611.800048828125,121
1920,1,46124663,46124664,0.417910447761194,1350.800048828125,134
1921,1,46165875,46165876,0.3717948717948718,386.70001220703125,78
1922,1,46195375,46195376,0.46153846153846156,1452.800048828125,117
1923,1,46206540,46206541,0.5277777777777778,1070.800048828125,72
1924,1,46379518,46379519,1.0,4279.7998046875,126
1925,1,46397941,46397942,0.46794871794871795,1781.800048828125,156
1926,1,46476587,46476588,1.0,4997.7998046875,158
1927,1,46493460,46493461,0.5027624309392266,2256.800048828125,181
1928,1,46496709,46496710,0.4742857142857143,1992.800048828125,175
1929,1,46498375,46498376,0.5933333333333334,2361.800048828125,150
1930,1,46521517,46521518,0.36024844720496896,1363.800048828125,161
1931,1,46521559,46521560,0.4074074074074074,1676.800048828125,162
1932,1,46597496,46597497,0.16666666666666666,78.69999694824219,78
1933,1,46655158,46655159,1.0,3967.800048828125,115
1934,1,46659104,46659105,0.5447761194029851,2112.800048828125,134
1935,1,46660295,46660296,0.5408560311284046,3575.800048828125,257
1936,1,46764080,46764081,0.2631578947368421,88.80000305175781,76
1937,1,46764086,46764087,0.2328767123287671,81.80000305175781,73
1938,1,46768408,46768409,0.5,256.79998779296875,32
1939,1,46810530,46810531,0.5375722543352601,2400.800048828125,173
1940,1,46827214,46827215,1.0,4223.7998046875,124
1941,1,46870761,46870762,0.52,2103.800048828125,175
1942,1,46871986,46871987,0.995049504950495,6373.7998046875,202
1943,1,46976837,46976838,0.5864197530864198,4872.7998046875,324
1944,1,47013364,47013365,1.0,5248.7998046875,165
1945,1,47014821,47014822,0.28846153846153844,745.7000122070312,104
1946,1,47016917,47016918,0.4583333333333333,860.7999877929688,72
1947,1,47050161,47050162,0.2604166666666667,217.6999969482422,96
1948,1,47050284,47050285,0.4537037037037037,1166.800048828125,108
1949,1,47078637,47078638,1.0,4996.7001953125,155
1950,1,47080665,47080666,1.0,4435.7998046875,145
1951,1,47080679,47080680,1.0,4943.7998046875,155
1952,1,47080741,47080742,1.0,4920.7998046875,151
1953,1,47108828,47108829,1.0,3081.800048828125,96
1954,1,47123898,47123899,0.32608695652173914,148.6999969482422,46
1955,1,47133811,47133812,0.5333333333333333,178.8000030517578,15
1956,1,47138819,47138820,0.4811715481171548,3022.800048828125,239
1957,1,47139103,47139104,0.48633879781420764,2421.800048828125,183
1958,1,47395973,47395974,1.0,4807.7998046875,153
1959,1,47398743,47398744,1.0,4329.7998046875,144
1960,1,47400059,47400060,1.0,3490.800048828125,103
1961,1,47402487,47402492,0.696969696969697,1917.699951171875,66
1962,1,47495822,47495823,0.9795918367346939,3155.800048828125,98
1963,1,47550246,47550247,1.0,1437.699951171875,44
1964,1,47571902,47571903,1.0,5182.7998046875,117
1965,1,47571905,47571906,1.0,5182.7998046875,117
1966,1,47571943,47571948,0.16417910447761194,2514.699951171875,67
1967,1,47582292,47582293,1.0,3247.800048828125,101
1968,1,47583415,47583416,1.0,3156.800048828125,98
1969,1,47607281,47607282,0.43283582089552236,2070.800048828125,201
1970,1,47607762,47607763,0.5612244897959183,1463.800048828125,98
1971,1,47607785,47607786,0.525,1571.800048828125,120
1972,1,47607851,47607852,1.0,4848.7998046875,156
1973,1,47608983,47608984,0.5,2363.800048828125,186
1974,1,47609091,47609092,0.5522388059701493,1920.800048828125,134
1975,1,47609407,47609408,0.4297520661157025,1202.800048828125,121
1976,1,47609489,47609490,1.0,6549.7998046875,207
1977,1,47610293,47610294,0.38095238095238093,2598.800048828125,294
1978,1,47610436,47610437,0.41841004184100417,2425.699951171875,239
1979,1,47610590,47610591,0.42857142857142855,2189.800048828125,210
1980,1,47611598,47611599,0.5081967213114754,2336.800048828125,183
1981,1,47614485,47614486,0.6330935251798561,2492.800048828125,139
1982,1,47685455,47685456,1.0,3296.800048828125,104
1983,1,47691568,47691573,0.5142857142857142,667.7000122070312,35
1984,1,47694167,47694168,0.5412844036697247,1393.800048828125,109
1985,1,47697319,47697320,0.4657039711191336,3353.800048828125,277
1986,1,47717189,47717190,0.507537688442211,2867.800048828125,199
1987,1,47735280,47735281,0.4594594594594595,986.7999877929688,74
1988,1,47746678,47746679,0.4385245901639344,3043.800048828125,244
1989,1,47767914,47767915,0.3565217391304348,1134.800048828125,115
1990,1,47799639,47799640,0.5,226.8000030517578,20
1991,1,47842431,47842432,1.0,2755.800048828125,91
1992,1,47882497,47882498,0.36363636363636365,171.8000030517578,22
1993,1,47904000,47904001,0.7352941176470589,480.79998779296875,34
1994,1,47904668,47904669,1.0,920.7000122070312,20
1995,1,47904909,47904910,1.0,294.79998779296875,11
1996,1,48243489,48243490,0.5606060606060606,1954.800048828125,132
1997,1,48459907,48459908,1.0,8680.7998046875,246
1998,1,48695081,48695082,0.4427860696517413,2104.800048828125,201
1999,1,48697733,48697734,1.0,6073.7998046875,192
2000,1,48701567,48701568,0.4659090909090909,1191.800048828125,88
2001,1,48708228,48708229,0.518918918918919,2497.699951171875,185
2002,1,48764419,48764420,0.4921875,1522.800048828125,128
2003,1,48819106,48819107,0.23529411764705882,111.69999694824219,51
2004,1,48937691,48937692,0.40963855421686746,623.7999877929688,83
2005,1,49224584,49224585,0.9941860465116279,5534.7998046875,172
2006,1,49330693,49330694,1.0,1476.800048828125,49
2007,1,49330804,49330805,1.0,2930.800048828125,101
2008,1,49511424,49511425,0.5133333333333333,2058.800048828125,150
2009,1,50572096,50572097,0.5625,1448.800048828125,96
2010,1,50575675,50575678,0.16101694915254236,97.69999694824219,118
2011,1,50661411,50661412,1.0,7415.7998046875,221
2012,1,50666515,50666516,0.42857142857142855,1390.800048828125,119
2013,1,50884778,50884779,1.0,232.8000030517578,9
2014,1,50956212,50956213,1.0,2031.699951171875,41
2015,1,50957509,50957510,1.0,2439.800048828125,79
2016,1,51796888,51796889,0.5714285714285714,2156.800048828125,147
2017,1,51826921,51826922,0.5125,2149.800048828125,160
2018,1,51869248,51869249,0.5535714285714286,708.7999877929688,56
2019,1,51873951,51873952,1.0,4616.7998046875,142
2020,1,51929504,51929506,0.5454545454545454,1299.699951171875,77
2021,1,52256359,52256360,0.5523809523809524,1766.800048828125,105
2022,1,52266242,52266243,0.5403726708074534,2166.800048828125,161
2023,1,52290984,52290985,0.45,1349.800048828125,120
2024,1,52293570,52293571,0.5234375,1730.800048828125,128
2025,1,52306063,52306067,0.45217391304347826,1917.699951171875,115
2026,1,52402956,52402957,1.0,2128.800048828125,66
2027,1,52489267,52489270,0.40816326530612246,715.7000122070312,49
2028,1,52494332,52494333,0.38823529411764707,714.7999877929688,85
2029,1,52498370,52498371,0.47619047619047616,2117.800048828125,168
2030,1,52498861,52498862,0.47596153846153844,2316.800048828125,208
2031,1,52729432,52729433,0.6486486486486487,514.7999877929688,37
2032,1,52912122,52912123,0.42424242424242425,811.7000122070312,99
2033,1,52959245,52959247,0.13043478260869565,10.199999809265137,69
2034,1,52991638,52991639,0.47058823529411764,2121.800048828125,187
2035,1,53068093,53068094,0.6551724137931034,422.79998779296875,29
2036,1,53072454,53072455,1.0,10557.7998046875,324
2037,1,53098558,53098559,1.0,5778.7998046875,193
2038,1,53098685,53098686,0.5512820512820513,1114.800048828125,78
2039,1,53114103,53114104,1.0,2797.800048828125,86
2040,1,53114224,53114225,0.489010989010989,2198.800048828125,182
2041,1,53114239,53114240,1.0,8046.7998046875,184
2042,1,53114260,53114261,1.0,7358.7998046875,169
2043,1,53114318,53114319,1.0,2755.800048828125,87
2044,1,53250650,53250651,1.0,6503.7998046875,210
2045,1,53267474,53267475,0.2127659574468085,36.70000076293945,47
2046,1,53373513,53373514,0.20408163265306123,51.79999923706055,98
2047,1,53535478,53535479,1.0,4200.7998046875,148
2048,1,53537266,53537267,1.0,5842.7998046875,187
2049,1,53544439,53544440,1.0,5638.7998046875,186
2050,1,53544513,53544514,0.5069444444444444,1794.800048828125,144
2051,1,53544597,53544598,1.0,3730.800048828125,124
2052,1,53553702,53553703,1.0,4493.7998046875,134
2053,1,53553754,53553755,1.0,6543.7998046875,210
2054,1,53558270,53558271,1.0,5996.7998046875,182
2055,1,53600078,53600079,1.0,3012.800048828125,95
2056,1,53676448,53676449,1.0,6392.7998046875,186
2057,1,53683921,53683922,1.0,4765.7998046875,135
2058,1,53684525,53684526,1.0,4667.7998046875,152
2059,1,53712727,53712728,1.0,5166.7998046875,162
2060,1,53716416,53716417,1.0,5258.7998046875,169
2061,1,53732315,53732316,1.0,3870.800048828125,113
2062,1,53742506,53742507,1.0,229.8000030517578,7
2063,1,53974987,53974988,0.9907407407407407,3634.800048828125,108
2064,1,54060016,54060017,1.0,3773.800048828125,116
2065,1,54060082,54060083,0.5418994413407822,2414.800048828125,179
2066,1,54060248,54060249,1.0,6963.7998046875,208
2067,1,54065778,54065779,1.0,2005.699951171875,65
2068,1,54065831,54065832,1.0,3071.800048828125,104
2069,1,54065924,54065925,1.0,2954.800048828125,96
2070,1,54065997,54065998,1.0,1609.800048828125,37
2071,1,54395673,54395675,0.23076923076923078,134.6999969482422,78
2072,1,54507506,54507507,0.48936170212765956,1013.7999877929688,94
2073,1,54561916,54561917,0.4583333333333333,919.7999877929688,72
2074,1,54602347,54602348,1.0,3899.800048828125,123
2075,1,54605318,54605319,0.24050632911392406,743.7000122070312,158
2076,1,54605319,54605320,0.7134502923976608,3244.699951171875,171
2077,1,54606804,54606805,0.5287958115183246,2739.800048828125,191
2078,1,54607051,54607052,1.0,6170.7998046875,195
2079,1,54681920,54681921,1.0,6778.7998046875,214
2080,1,54690954,54690955,0.5,3120.800048828125,218
2081,1,54692785,54692786,0.5,784.7999877929688,64
2082,1,54870481,54870482,0.7142857142857143,217.6999969482422,21
2083,1,54871709,54871710,1.0,363.70001220703125,9
2084,1,55068446,55068447,0.38181818181818183,1054.800048828125,110
2085,1,55069986,55069987,0.47572815533980584,1242.800048828125,103
2086,1,55074922,55074923,0.558282208588957,2963.800048828125,163
2087,1,55075452,55075453,0.46099290780141844,3267.800048828125,282
2088,1,55076137,55076167,0.34911242603550297,2072.699951171875,169
2089,1,55078341,55078342,0.42207792207792205,1612.800048828125,154
2090,1,55085499,55085500,1.0,3168.800048828125,99
2091,1,55100328,55100329,1.0,3157.800048828125,101
2092,1,55118566,55118567,1.0,2843.800048828125,83
2093,1,55119144,55119145,0.49224806201550386,3347.800048828125,258
2094,1,55119289,55119290,0.5336538461538461,3165.800048828125,208
2095,1,55119515,55119516,0.458128078817734,2212.800048828125,203
2096,1,55119546,55119547,1.0,6681.7001953125,211
2097,1,55130931,55130932,0.38235294117647056,866.7999877929688,102
2098,1,55130946,55130947,0.4457831325301205,890.7999877929688,83
2099,1,55134487,55134488,0.3185840707964602,817.7999877929688,113
2100,1,55136529,55136530,0.6129032258064516,1413.800048828125,93
2101,1,55139741,55139742,1.0,5700.7998046875,188
2102,1,55166842,55166843,0.5,2290.800048828125,178
2103,1,55167773,55167774,1.0,4989.7998046875,157
2104,1,55182300,55182301,0.5078534031413613,2402.800048828125,191
2105,1,55197149,55197150,0.47619047619047616,1157.800048828125,84
2106,1,55199420,55199429,0.627906976744186,732.7000122070312,43
2107,1,55251689,55251690,1.0,4693.7998046875,143
2108,1,55266845,55266846,1.0,3052.800048828125,111
2109,1,55271774,55271775,0.4642857142857143,294.79998779296875,28
2110,1,55273386,55273387,0.47058823529411764,1846.800048828125,136
2111,1,55273580,55273581,0.5533980582524272,1575.800048828125,103
2112,1,55277430,55277431,0.6470588235294118,236.8000030517578,17
2113,1,55277599,55277600,1.0,7634.7998046875,239
2114,1,55319902,55319903,1.0,3956.800048828125,115
2115,1,55330966,55330967,1.0,4767.7998046875,152
2116,1,55446697,55446698,1.0,2991.800048828125,98
2117,1,55457710,55457711,1.0,7632.7998046875,242
2118,1,55457815,55457816,1.0,3090.800048828125,89
2119,1,55474262,55474263,0.48314606741573035,2365.800048828125,178
2120,1,55474325,55474326,0.5638297872340425,1543.800048828125,94
2121,1,55505552,55505553,0.5625,1686.699951171875,80
2122,1,55505668,55505669,0.5619834710743802,1605.800048828125,121
2123,1,55505732,55505733,1.0,2199.800048828125,77
2124,1,55518316,55518317,0.44298245614035087,2337.800048828125,228
2125,1,55521899,55521907,1.0,280.79998779296875,7
2126,1,55523033,55523034,1.0,5462.7998046875,173
2127,1,55524197,55524198,1.0,5312.7998046875,172
2128,1,55524237,55524238,1.0,5857.7998046875,185
2129,1,55524339,55524358,0.49206349206349204,2404.699951171875,63
2130,1,55529187,55529188,0.47843137254901963,3245.800048828125,255
2131,1,55541174,55541175,0.4716981132075472,1351.800048828125,106
2132,1,55555285,55555286,0.4819277108433735,1087.800048828125,83
2133,1,55562125,55562126,1.0,2182.800048828125,66
2134,1,55567410,55567411,1.0,3110.800048828125,87
2135,1,55572867,55572868,0.5625,1582.800048828125,96
2136,1,55590465,55590466,0.5138888888888888,1802.800048828125,144
2137,1,55604596,55604597,0.4380165289256198,1325.800048828125,121
2138,1,55638075,55638076,1.0,4619.7998046875,161
2139,1,55643837,55643839,1.0,2372.699951171875,70
2140,1,57111169,57111170,0.6617647058823529,897.7999877929688,68
2141,1,57158051,57158052,0.47368421052631576,1866.800048828125,152
2142,1,57158150,57158151,0.47794117647058826,1683.800048828125,136
2143,1,57185818,57185819,1.0,2755.800048828125,84
2144,1,57219631,57219632,0.4426229508196721,541.7000122070312,61
2145,1,57221553,57221555,1.0,6582.7001953125,152
2146,1,57224460,57224461,1.0,2614.800048828125,75
2147,1,57258485,57258486,0.40476190476190477,1321.800048828125,126
2148,1,57340727,57340728,0.5147058823529411,1692.800048828125,136
2149,1,57395251,57395252,1.0,3287.800048828125,96
2150,1,57422484,57422485,1.0,5430.7998046875,171
2151,1,57602334,57602335,0.4392523364485981,1173.800048828125,107
2152,1,58946861,58946862,0.6888888888888889,951.7999877929688,45
2153,1,58971831,58971832,0.38461538461538464,1158.800048828125,130
2154,1,59004979,59004980,1.0,2609.800048828125,80
2155,1,59127086,59127087,0.5824175824175825,1441.800048828125,91
2156,1,59127193,59127194,0.7183098591549296,1305.800048828125,71
2157,1,59131311,59131312,0.4897959183673469,1243.800048828125,98
2158,1,59134607,59134608,1.0,2907.699951171875,64
2159,1,59150941,59150942,0.45454545454545453,759.7999877929688,55
2160,1,59160885,59160886,1.0,1966.800048828125,68
2161,1,59787350,59787351,0.44907407407407407,2408.800048828125,216
2162,1,59792497,59792498,0.39375,1561.800048828125,160
2163,1,59844471,59844472,1.0,3955.800048828125,128
2164,1,60091643,60091644,0.5043478260869565,1388.800048828125,115
2165,1,60280749,60280751,1.0,367.70001220703125,10
2166,1,60329465,60329467,1.0,2723.699951171875,96
2167,1,60392271,60392272,0.5164835164835165,2333.800048828125,182
2168,1,60466814,60466815,1.0,3681.800048828125,124
2169,1,60466840,60466842,0.5555555555555556,947.7000122070312,99
2170,1,60505578,60505579,1.0,3874.800048828125,109
2171,1,60505783,60505784,0.4845360824742268,2420.800048828125,194
2172,1,60506744,60506745,0.4601226993865031,1748.800048828125,163
2173,1,62231924,62231925,0.375,1102.699951171875,88
2174,1,62232031,62232032,1.0,5859.7998046875,192
2175,1,62232130,62232131,0.47586206896551725,1780.800048828125,145
2176,1,62261168,62261169,1.0,3817.800048828125,119
2177,1,62329885,62329887,0.37362637362637363,748.7000122070312,91
2178,1,62330080,62330081,1.0,6082.7998046875,179
2179,1,62350123,62350129,0.7058823529411765,264.5,17
2180,1,62365217,62365218,1.0,1950.800048828125,61
2181,1,62380270,62380271,0.4603174603174603,614.7999877929688,63
2182,1,62380298,62380299,0.4268292682926829,912.7999877929688,82
2183,1,62393394,62393395,0.5109489051094891,1786.800048828125,137
2184,1,62483657,62483658,0.6129032258064516,1767.800048828125,93
2185,1,62579823,62579824,1.0,4481.7998046875,139
2186,1,62579891,62579892,1.0,3778.800048828125,114
2187,1,62587014,62587015,0.8333333333333334,1489.699951171875,90
2188,1,62594593,62594594,1.0,6143.7998046875,192
2189,1,62672546,62672547,1.0,4909.7998046875,149
2190,1,62673037,62673038,1.0,4589.7998046875,137
2191,1,62673225,62673226,1.0,3814.800048828125,105
2192,1,62675709,62675710,1.0,7455.7998046875,231
2193,1,62675892,62675893,1.0,6248.7998046875,190
2194,1,62676091,62676092,1.0,6709.7998046875,200
2195,1,62713224,62713225,1.0,7596.7998046875,241
2196,1,62728784,62728785,1.0,3786.800048828125,113
2197,1,62728838,62728839,1.0,7446.7998046875,172
2198,1,62728861,62728862,1.0,7499.7998046875,172
2199,1,62728918,62728919,1.0,5929.7998046875,194
2200,1,62729015,62729016,1.0,3234.800048828125,98
2201,1,62732421,62732422,1.0,3599.800048828125,110
2202,1,62737125,62737126,1.0,3317.800048828125,103
2203,1,62738904,62738905,1.0,6959.7998046875,228
2204,1,62740446,62740447,1.0,8863.7998046875,198
2205,1,62740449,62740450,1.0,8685.7998046875,192
